"id","materia","topico","colegio","ano","versao","questao","alt_a","alt_b","alt_c","alt_d","alt_e","gabarito"
"33a49f1b-0ecb-44d3-a7aa-0cea32d3880c","Matemática","V - Números Decimais","Colégio Militar de Belém",2024,NA,"O significado da Estrela de Davi é multifacetado. Em muitos contextos, ela é vista como um
símbolo de proteção. A forma da estrela é composta por dois triângulos sobrepostos. Observe
a Estrela de Davi, abaixo, em que a soma dos números em cada reta é igual a 5,2. Confira:
2,4+ 0,8+ 1,4 + 0,6 = 5,2. Diante da explicação, quais são os números indicados nas posições
1, II, III e IV, respectivamente, para que as somas dos números na mesma reta sejam 5,2?

  ![](1761659343_Captura de tela 2025-10-28 104834.png){width=300px} ","I-1; II- 2; III- 1,3; IV- 2,2.","I- 2; II- 1; III- 1,2; IV-2,1.","I - 1; II- 1,8; III- 1,2; IV-2,2.","I-1; II- 1,8; III- 1,5; IV- 2,3.","I-2; II- 2; III- 1,3; IV- 2,1.
","c"
"f13c4037-eaa7-4d68-8ba1-62cf5613ffa4","Matemática","II - As 4 Operações","Colégio Militar de Belém",2024,NA,"Pedro é aluno do curso de Direito e também adora dançar. Para ajudar nos custos da sua festa
de formatura, resolveu ofertar aulas de dança ao preço de $R\$ 36,00$ a hora, por aluno. Sabendo
que ele tem disponibilidade apenas de 2h por dia para um total de 3 alunos por hora, quantos
dias ele precisará trabalhar para juntar o valor de R$ 4.968,00, ministrando aulas 2 dias por
semana com seus horários na capacidade máxima?","13 dias","21 dias","23 dias","31 dias","43 dias","c"
"0b9bf8f4-af7b-4c7f-9ac2-9b0eff5a817e","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"Ao cobrar um escanteio no jogo de futebol, um jogador tocou a bola para o outro, que chutou
direto ao gol, como demonstra o desenho abaixо:

  ![](1761659769_Captura de tela 2025-10-28 105549.png){width=300px} 

Considerando as medidas ilustradas na imagem, calcule o perímetro do triângulo tracejado,
sabendo que o perímetro do campo é 40 m.","11 m","11,5 m","12 m","12,5 m","13 m","c"
"185dd6ad-e9e7-47d5-bfa9-6e44406dcfc4","Matemática","VII - Tratamento da Informação","Colégio Militar de Belém",2024,NA,"Três alunos, A, Be C, estão participando de um concurso público. Para avaliar esses alunos,
a banca optou por fazer cinco provas, a partir das quais o aluno deveria ter a média aritmética
maior que 6 para ser aprovado no referido concurso. Na tabela, estão dispostas as notas que
cada aluno tirou nas respectivas provas.

  ![](1761659850_Captura de tela 2025-10-28 105722.png){width=300px} 

Com base nos dados da tabela e nas informações dadas, ficará(ão) reprovado(s)","apenas o aluno C","apenas o aluno B","apenas os alunos A e B","apenas os alunos B e C","os alunos A, B e C","a"
"b2fd345c-1447-4589-9ff6-c89a938d4daa","Matemática","I - Sistema de Numeração","Colégio Militar de Belém",2024,NA,"Bruna desafiou sua amiga em uns cálculos matemáticos e, para tornar ainda mais interessante
a disputa, resolveu escrever a expressão em algarismos romanos, como demonstrado abaixo:

  ![](1761659971_Captura de tela 2025-10-28 105921.png){width=300px} 

Qual o resultado correto da expressão?","CLX","CVX","CXXXVI","CLI","MLX","a"
"3f8387b4-f241-4d0f-9e04-c6083cb294c1","Matemática","V - Números Decimais","Colégio Militar de Belém",2024,NA,"Uma pesquisa foi realizada com os 648 alunos do CMBEL, na qual foi feito um levantamento sobre o gênero musical que cada um gosta. Os resultados estão descritos no gráfico de setores a seguir:

  ![](1761660051_Captura de tela 2025-10-28 110040.png){width=300px} 

O percentual e a quantidade de alunos que gostam de MPB é:","8% e 81","10% e 64","15% e 120","25% e 162","25% e 180","d"
"071a5758-e52f-4608-989a-8269a0d4259a","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"Júlio trabalha no Colégio Militar de Belém e mora na cidade de Castanhal, ele passa a semana
no Colégio e só retorna na sexta para sua cidade. Sabendo que a distância em hectômetro de
Belém à Castanhal é de 752 hm, calcule a distância percorrida por Júlio para ir e voltar na sua
cidade durante 4 finais de semanas seguidos.","601,6 m","60,16 Km","60016 m","60016 Km","601600 m","e"
"cc072c91-a340-40c0-85df-6f2fb2c526f9","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"Observe a figura a seguir:

  ![](1761660281_Captura de tela 2025-10-28 110431.png){width=300px} 

Observe que AxB= C.
Seguindo a mesma lógica dos blocos anteriores, os valores de D, E e F, respectivamente, são:

  ![](1761660317_Captura de tela 2025-10-28 110508.png){width=300px} ","$D = \frac{1}{2}, E=\frac{3}{2} e F=\frac{1}{4}$","$D = \frac{1}{2}, E=\frac{3}{2} e F=\frac{1}{3}$","$D = \frac{1}{3}, E=\frac{3}{4} e F=\frac{1}{2}$","$D = \frac{1}{3}, E=\frac{3}{8} e F=\frac{1}{5}$","$D = \frac{1}{3}, E=\frac{3}{2} e F=\frac{1}{2}$","e"
"3126f4ae-1878-4f91-b93b-179721d6a180","Matemática","IV - Frações","Colégio Militar de Belém",2024,NA,"Samuel gosta de correr no Parque do Utinga aos fins de semana junto com seu amigo Rodrigo.
Certo dia, eles apostaram uma corrida de 2700 metros, em que Rodrigo percorreu ao todo $\frac{12}{36}$ do total da distância apostada e Samuel percorreu o dobro de $\frac{15}{18}$ da distância percorrida por Rodrigo. Assim, podemos afirmar que:
","Samuel ganhou com uma diferença de 325 m em relação a Rodrigo.","Samuel ganhou com uma diferença de 600 m em relação a Rodrigo.","Samuel ganhou com uma diferença de 650 m em relação a Rodrigo.","Samuel perdeu com uma diferença de 600 m em relação a Rodrigo.","Samuel perdeu com uma diferença de 650 m em relação a Rodrigo.","b"
"1cd3504d-ceee-49e5-a5ff-7e9b0575cc04","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"Minecraft é um jogo que consiste na utilização de blocos a fim de construir mundos, em um
universo virtual. Considerando o cubo abaixo, cujo volume é igual a 27 m³ e que a copa da
árvore é formada por três camadas de cubos e a segunda camada tem cinco cubos, quantos
cubos precisam ser utilizados para que a copa da árvore vire um único cubo com três camadas completas e qual seria a área em m² da face superior dela, respectivamente?

  ![](1761660662_Captura de tela 2025-10-28 111042.png){width=300px}   ![](1761660666_Captura de tela 2025-10-28 111053.png){width=300px} ","12 cubos e 81 m²","14 cubos e 11 m²","10 cubos e 81 m²","27 cubos e 36 m²","11 cubos e 101 m²","a"
"bc27ef84-398a-4cb0-aff7-66bac47562e2","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"Observe os dois mapas. No primeiro, estão assinaladas as regiões devastadas pelo
desmatamento e, no segundo, o território preservado:

  ![](1761660773_Captura de tela 2025-10-28 111239.png){width=300px}

 Com base nas informações anteriores, quantas vezes a área da região preservada cabe na
área do território devastado, aproximadamente?","12,5.","13,3.","14,2.","15,1.","16,5.","b"
"50ede3ed-9eb3-4fc2-bd93-496c4ff7a467","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"Em uma festa de aniversário, os convidados devem se dirigir a uma das cinco máquinas de
sorvete disponíveis para pegar sua sobremesa. Num dado momento, o tempo gasto por essas
máquinas para servir cada convidado e o número de pessoas presentes em cada fila estão
apresentados em uma tabela, como mostrado na tabela a seguir:

  ![](1761660853_Captura de tela 2025-10-28 111405.png){width=300px} 

Um convidado que chegou atrasado deseja ser servido o mais rápido possível, a máquina que
ele deverá escolher será:","1","2","3","4","5","b"
"be825f38-e56d-469a-810a-0d98b3e843b3","Matemática","VII - Tratamento da Informação","Colégio Militar de Belém",2024,NA,"Em uma aula de Matemática, uma professora organizou um jogo com cartões nos quais estão
escritos diversos números, conforme mostra o esquema a seguir:

  ![](1761660946_Captura de tela 2025-10-28 111539.png){width=300px} 

Um aluno marca pontos com a soma dos números expressos nos cartões.
Se um aluno tira o cartão 7,9 e deseja obter a pontuação 8,65, qual o total de possibilidades,
retirando apenas mais um cartão, ele tem de obter este resultado?","2","3","4","5","6","d"
"013f211e-144a-450d-8654-b9347b237222","Matemática","VI - Medidas Geométricas","Colégio Militar de Belém",2024,NA,"""Apoio ergonômico para os pés"", este é o nome dado a uma estrutura com formato de um
prisma triangular que auxilia na postura de quem trabalha por muitas horas sentado, como
podemos observar na imagem:

  ![](1761661020_Captura de tela 2025-10-28 111653.png){width=300px} 

Considere o prisma abaixo e sua planificação ao lado. Qual o perímetro desta planificação?

  ![](1761661064_Captura de tela 2025-10-28 111738.png){width=300px} ","370 cm","410 cm","340 cm","420 cm","300 cm","c"
"46407371-1568-4edc-bbd0-83e058ad396c","Matemática","V - Números Decimais","Colégio Militar de Belém",2024,NA,"Você possui um mapa de casas numeradas e deseja descobrir uma palavra, seguindo um caminho específico. O mapa, adiante, contém várias casas, cada uma com um número diferente. O caminho é indicado por setas que mostram a direção a ser seguida.

***Instruções:***

- Comece na casa marcada como ""Entrada"".
- Siga o caminho indicado pelas setas, escolhendo sempre a casa com o número mais próximo ao número da casa onde você está.
- Continue seguindo essa regra até chegar na casa marcada como ""Saída"".

  ![](1761661166_Captura de tela 2025-10-28 111912.png){width=300px} 

Qual é a palavra formada seguindo o caminho das setas, a partir da entrada até a saída?","Jararaca","Jamanta","Jacaré","Jaburu","Jabuti","a"
"d2aa2e86-f259-4a4c-8865-72ad40bd9479","Matemática","IV - Frações","Colégio Militar de Belém",2024,NA,"Uma aluna, que sempre gostou de brincar com Matemática e com códigos, deixou para sua amiga o seguinte bilhete:

  ![](1761661426_Captura de tela 2025-10-28 112337.png){width=300px} 

Sabendo que o contato dela contém 8 digitos, o número de telefone será:","98178-2391","98181-2406","98182-2411","98188-2441","98139-4197","b"
"4dc327b5-5f81-47b4-bb67-ad914d33363c","Matemática","VII - Tratamento da Informação","Colégio Militar de Belém",2024,NA,"No dia do estudante, o Colégio Militar do Rio de Janeiro (CMRJ) resolveu sortear alguns brindes entre seus alunos. Havia 46 alunos presentes que representavam suas turmas, conforme a distribuição disposta no gráfico a seguir:

  ![](1761661514_Captura de tela 2025-10-28 112504.png){width=300px} 

Entre todos os alunos presentes, um foi sorteado para ganhar o brinde. De acordo com o gráfico, assinale a alternativa que expressa a probabilidade do aluno sorteado ser da turma D.","6/23","8/46","4/23","4/46","3/23","e"
"d86536c4-0f64-4b47-b04e-cda5ccc7871a","Matemática","V - Números Decimais","Colégio Militar de Belém",2024,NA,"A COP 30 é uma Conferência das Nações Unidas sobre as mudanças climáticas, a qual irá acontecer em novembro de 2025, em Belém do Pará. Estão ocorrendo várias obras e reformas na cidade com intuito de melhorar a infraestrutura e ter um melhor acolhimento dos participantes. A seguir, temos uma tabela com diversos materiais que serão utilizados na reforma da Estação das Docas.

  ![](1761661611_Captura de tela 2025-10-28 112644.png){width=300px} 

A empresa que será responsável por essas reformas irá comprar os materiais da tabela. Após somar o valor da compra, o vendedor concedeu um desconto de 10% sobre o valor total da nota. O pagamento foi feito dando uma entrada no valor de R$ 2.037,66 e o restante será pago em 5 parcelas mensais iguais. Nessas condições, o valor mensal de cada parcela será:
","R$ 1.400,00","R$ 1.500,00","R$ 1.650,00","R$ 2.400,00","R$ 2.600,00","d"
"318239ec-bedf-4ecb-9c7f-8cc9f1add58b","Matemática","III - Múltiplos e Divisores","Colégio Militar de Belém",2024,NA,"  ![](1761661731_Captura de tela 2025-10-28 112808.png){width=300px} 

Ao chegarem ao boliche, os quatro amigos começaram a conversar. Cebolinha, então, resolveu explicar uma nova forma de jogar boliche.

Cebolinha começa explicando que o jogo é em dupla e as regras são as seguintes:

1. A cada rodada, os jogadores devem analisar dois arranjos de garrafas constituídos de números de 1, 2, 3 e 4 algarismos. O primeiro objetivo é calcular os valores de MMC (Mínimo Múltiplo Comum) e MDC (Máximo Divisor Comum) para os pares de números.
2. Para ganhar uma rodada, é preciso preencher corretamente a tabela de MMC e MDC.

Exemplo:

  ![](1761661788_Captura de tela 2025-10-28 112824.png){width=300px} 

Agora, os amigos iniciaram o jogo e os arranjos estão dispostos abaixo.

  ![](1761661822_Captura de tela 2025-10-28 112832.png){width=300px} 

Sabendo que Cebolinha e Mônica acertaram tudo na primeira rodada, a tabela correta de MMC e MDС que eles preencheram foi:","  ![](1761661855_Captura de tela 2025-10-28 113046.png){width=300px} ","  ![](1761661877_Captura de tela 2025-10-28 113110.png){width=300px} ","  ![](1761661899_Captura de tela 2025-10-28 113129.png){width=300px} ","  ![](1761661922_Captura de tela 2025-10-28 113154.png){width=300px} ","  ![](1761661946_Captura de tela 2025-10-28 113217.png){width=300px} ","c"
"26a1f64d-6c2e-49b5-8232-acfa47b996e2","Português","CMBel - 2024/2025","Colégio Militar de Belém",2024,NA,"  ![](1761662015_Captura de tela 2025-10-28 113304.png){width=300px} 
  ![](1761662044_Captura de tela 2025-10-28 113355.png){width=300px} 
  ![](1761662076_Captura de tela 2025-10-28 113426.png){width=300px} 
  ![](1761662100_Captura de tela 2025-10-28 113450.png){width=300px} 

O texto I, ao narrar a história de um menino que sonhava em ser canoeiro, evidencia o gênero","fábula, com o intuito de expor ensinamentos, a partir da presença de uma moral da história
e do recurso da personificação de diversos animais pitorescos.
","conto, que neste caso se propõe a despertar uma reflexão de vida, a partir de conversas
alegóricas, em uma narrativa curta e com poucos personagens.","crônica, a fim de exibir um fato do cotidiano, a partir de uma reflexão crítica de caráter irônico
aos anseios socioculturais do dia a dia das crianças ribeirinhas.","lenda, com o objetivo de instigar o imaginário humano, a partir de uma narrativa fantasiosa
que mistura um fato histórico com um fato místico ou sobrenatural.","relato de viagem, com o intuito de descrever experiências e memórias vividas, a partir de um
diário de viagem escrito sobre lugares incomuns na infância.","b"
